Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,ProfileImageUrl,EmailHash,Age,AccountId
"390","1","","","2013-05-16 03:26:24","","4","140","<p>I have become very interested in <a href=""http://en.wikipedia.org/wiki/Genetic_algorithm"" rel=""nofollow"">genetic algorithms</a> or <strong>GAs</strong> (which are not necessarily related in any way to genetics or genomics; see link). This algorithmic method of searching is very well-suited to large datasets. There are Open Source projects like the <a href=""https://github.com/encog"" rel=""nofollow"">Encog Machine Learning Framework</a> that implement GAs. Wikipedia also makes claims about the wide range of fields that GAs have been applied to,</p>

<blockquote>
  <p>""Genetic algorithms find application in bioinformatics, phylogenetics,
  computational science, engineering, economics, chemistry,
  manufacturing, mathematics, physics, pharmacometrics and other fields.""</p>
</blockquote>

<p>I am wondering if there have been any studies that have applied GAs to Open Data. <a href=""https://explore.data.gov/catalog/raw?category=Manufactures&amp;utf8=%E2%9C%93"" rel=""nofollow"">Manufacturing</a> datasets are available on the <a href=""http://www.data.gov/"" rel=""nofollow"">Data.gov</a> website, and I'm sure there are datasets out there somewhere for each of those other fields. I realize that not all research publications can be accessed for free, but I'm happy with just abstractions or summaries of projects.</p>

<p><strong>Have any studies applied GAs to Open Data? If so, please provide pointers to them in your answer.</strong></p>
","276","","244","","2014-11-25 13:02:37","2014-11-25 13:02:37","Have genetic algorithms been applied to Open Data?","<data.gov><big-data>","1","2","2","","","276","1068","2013-05-12 13:21:01","CaesiumFarmer","2016-04-01 14:56:47","","","","12","19","1","https://www.gravatar.com/avatar/2bbcb0277c6e22728cd88b9817a591fe?s=128&d=identicon&r=PG&f=1","","","2677924"
"888","1","","","2013-07-12 02:06:11","","3","87","<p>Consider the following not-so-hypothetical situation:</p>

<p>A state or city government has, for many years now, released a certain data set in various ""old school"" formats, such as a printed book or microfiche or microfilm, and may even be providing updates in those old formats from time to time.  They clearly already have a digitized, searchable version of this same data set from which the prints are routinely made, and which they use internally for look-ups of certain records.  There are no known privacy reasons why this data set cannot be further released to the public.</p>

<p>Under President Obama's new May 2013 directive on open data...</p>

<p><a href=""http://www.whitehouse.gov/the-press-office/2013/05/09/obama-administration-releases-historic-open-data-rules-enhance-governmen"" rel=""nofollow"">http://www.whitehouse.gov/the-press-office/2013/05/09/obama-administration-releases-historic-open-data-rules-enhance-governmen</a></p>

<p>...isn't it now incumbent upon the city or state to release this data set to a private citizen or constituent, if requested?  And to do so in a timely manner?</p>

<p>If the city or state refuses or stonewalls, or gives purposely misleading e-mail answers as to the release of this data set, what are the recourses available to a private citizen or constituent, to force compliance?</p>

<p>To whom can we complain if the data remains locked up?</p>
","284","","70","","2013-07-12 14:32:53","2013-07-15 21:24:11","Need clarification: if state or city gov releases data in non-open formats (i.e. book, microfiche), *must* they now also release it in CSV format?","<usa><government><city><foia><state>","2","3","1","","","284","286","2013-05-12 23:05:15","Asparagirl","2017-04-11 20:58:09","","Mill Valley, CA","<p>Full-time mama, part-time web geek</p>
","5","352","1","","","38","30574"
"322","1","","","2013-05-13 12:29:29","","8","101","<p>The US Government just launched <a href=""http://project-open-data.github.io/"">Project Open Data on GitHub</a>, which includes best practices, free tools to accelerate adoption of open data practices, and common core metadata for the federal government. What is the planned governance of this effort? Can anyone modify these?</p>
","295","","70","","2013-05-13 15:38:06","2013-05-16 04:40:23","What is the governance of the US Government's Project Open Data?","<usa><data.gov><github>","2","0","1","","","295","110","2013-05-13 12:23:50","Nick","2014-11-11 22:07:16","","","","0","74","0","","","","2445801"
"323","1","","","2013-05-13 12:31:38","","6","123","<p>The US Government recently announced an intent to upgrade Data.gov.  What are the specific technical plans to do so? </p>
","295","","122","","2013-05-13 13:28:39","2013-05-13 14:16:30","What is the plan for the US Government's Data.gov?","<usa><data.gov>","2","0","3","","","295","110","2013-05-13 12:23:50","Nick","2014-11-11 22:07:16","","","","0","74","0","","","","2445801"
"704","1","","","2013-06-03 03:36:34","","1","124","<p>Are there any examples of U.S. Federal Government agencies offering service level agreements (SLAs) for their APIs?  </p>
","295","","70","","2015-03-31 18:46:29","2015-03-31 18:46:29","Which, if any, U.S. Federal Government agencies offer a Service Level Agreement (SLA) for their APIs?","<usa><government><api>","2","0","","","","295","110","2013-05-13 12:23:50","Nick","2014-11-11 22:07:16","","","","0","74","0","","","","2445801"
"439","1","","","2013-05-18 17:38:47","","5","116","<p>Where can I find a list or directory of other organizations, foundations and investment firms that are interested in funding ""Open Data"" initiatives? Those that are focused on Open Government data would be of particular interest.</p>

<p>We submitted a proposal, <a href=""https://www.newschallenge.org/open/open-government/submission/a-network-of-regionalized-online-services-for-cities-and-towns"" rel=""nofollow"">""NearbyFYI is like Fitbit &amp; Mint.com but for towns""</a> to <a href=""https://www.newschallenge.org/open/open-government/evaluation/"" rel=""nofollow"">The Knight Foundation News Challenge</a> focused on Open Government. Our proposal was one of 40 selected as a semi-finalist from about 900 entries, sadly (for us) we didn't make the cut to be selected as a winner. We're investigating other options for funding and wondered this.</p>
","322","","70","","2015-03-25 08:13:03","2015-03-25 08:13:03","Where can I find a list or directory of foundations, investment firms or individuals interested in financially supporting Open Data initiatives?","<data-request><government>","4","1","3","","","322","139","2013-05-17 16:43:22","driki","2013-06-15 15:24:00","http://www.mattmacdonald.com","Watertown, MA","<p>Collecting documents &amp; data from towns, making it easier to passively publish useful municipal information online. @NearbyFYI &amp; Public Radio nerd at @PRX</p>
","1","8","0","","","42","1134610"
"462","1","540","","2013-05-21 20:04:07","","5","141","<p>One of the data sets that I see being released by cities is information about what services cities are procuring. For example, the City of Chicago lists their contract award data like this: <a href=""https://data.cityofchicago.org/Administration-Finance/Contracts/rsxa-ify5"" rel=""noreferrer"">https://data.cityofchicago.org/Administration-Finance/Contracts/rsxa-ify5</a> </p>

<p>What if we had the same data schema in multiple cities so that we could start to compare procurement across different cities? Is NY getting a better deal on paper than Philadelphia? Are there contracts that stand out from other cities once you actually look at them side by side? </p>

<p>The first question is, has anyone else tried to standardize this type of data? If there's not a standard yet, would there be enough support in the opengovernment community to try and create one?</p>
","346","","37","","2013-05-21 20:50:03","2017-02-12 17:02:31","Is there (or should there be) a standard way to categorize procurement data at the municipal level?","<government><releasing-data><standards>","5","1","2","","","346","48","2013-05-21 19:39:33","CivicWhitaker","2013-06-05 20:48:31","http://www.smartchicagocollaborative.org","Chicago, IL","<p>Research &amp; Writing @SmartChicago - Chicago Brigade Captain @CodeforAmerica - Army Veteran - MPA - Civic Technologist - Noisemaker</p>
","2","0","0","https://i.stack.imgur.com/cDHp2.jpg","","34","1720604"
"742","1","","","2013-06-08 15:08:37","","2","241","<p>I have used NCES IPEDS data in the past, but this recent release seems to have instituted a change. In looking at the NCES college navigator site for a particular institution, I notice that they now break out satellite campuses with a longer <code>UNITID</code> code (instead of a separate code as in years past), such as found here: <a href=""http://nces.ed.gov/collegenavigator/?id=150987"" rel=""nofollow"">http://nces.ed.gov/collegenavigator/?id=150987</a></p>

<p>However, when I download the <code>HD2012.csv</code> table from <a href=""http://nces.ed.gov/ipeds/datacenter/DataFiles.aspx"" rel=""nofollow"">http://nces.ed.gov/ipeds/datacenter/DataFiles.aspx</a> I can not find those satellite campus codes. </p>

<p>Does anyone know from where I can download the data for those particular institutions?</p>
","351","","744","","2013-06-21 12:47:02","2013-06-21 12:47:02","Additional Detail from IPEDS Data Source","<data-request><usa><data.gov><education>","2","0","","","","351","276","2013-05-21 19:50:37","jcern","2017-02-02 03:40:56","http://www.iradix.com","New York, United States","<p>Java/Scala consultant with 10+ years experience developing interactive web applications that leverage open source technologies like PostgreSQL, Redis, Lift, Elastic, Apache, Nginx, etc...</p>
","0","1","0","","","","1745175"
"5803","1","","","2015-08-12 13:52:40","","2","19","<p>Hoping that someone somewhere collated this stuff already - is there any single dataset that lists all federal offices that can do compliance on-site inspections of any kind? The Federal Register is huge, and life is short.</p>
","458","","458","","2015-08-12 17:33:13","2015-08-12 17:33:13","What offices/divisions of U.S. federal agencies and bureaus can do site inspections at private companies?","<usa><government>","0","0","","","","458","797","2013-05-22 09:48:17","Deer Hunter","2016-03-29 13:14:13","","The Pillars of Creation, NGC 6611","","9","165","35","https://i.stack.imgur.com/bb8sB.jpg?s=128&g=1","","","1816341"
"1464","1","","","2014-01-23 09:34:20","","3","256","<p>If a government or a company publish their data as Open Data, you don't have a (<strong>theoretical</strong>) reason to not trust their data.</p>

<p>But what happens when the data is a result of crowdsourcing. Can we trust them with the same way we trust the data from official publishers? Is there any way to evaluate them? Can we use them on research or contests about Open Data?</p>

<p><strong>A recent example:</strong>
A local municipality has published a dataset of points of interest. Wikimapia has also a dataset for the same area but it is bigger and with more details than the official one. If I want to create an application, I can choose the dataset from the municipality and I will have an official ""stamp"" for the data and better ""social acceptance"", but my application will be misfunctioned. Or I can choose the ""unofficial"" dataset from crowdsourcing and create an application without the official ""stamp"".</p>
","505","","1511","","2014-01-23 13:05:30","2014-01-23 21:24:31","Crowdsourced Open Data","<government><releasing-data><crowdsourcing><reliability>","2","3","2","","","505","3841","2013-05-22 21:30:15","Tasos","2017-04-21 11:27:06","","Greece","<p>My motto: ""Create your own opportunities...Don't wait for them to find you""</p>

<p>I am a passionate Mathematician focused on Web Applications and analysis. On 2014 I graduated from Masters Degree in Web Science with distinction. On March of the same year, I had been accepted for a PhD (with a scholarship) in Web Science in University of Southampton. I have worked for global NGOs about Open Data and Open Knowledge, monitoring projects and building teams for smaller projects. Now, I use my maths and data analysis knowledge to work as a Data Scientist and Game Designer.</p>
","49","338","3","https://i.stack.imgur.com/I3w7w.png?s=128&g=1","","29","2671878"
